id,id,title,views,prize_id,office_id,juchae,jukwan,apply_period,prize_1st,apply_url,image_url,field,prize,office,target,act_id,all
57,57,제10회 국토교통기술 아이디어공모전,5582,3,1,국토교통부,국토교통과학기술진흥원,2022.09.21~2022.10.05,500만원,https://www.국토교통기술.com,https://www.thinkcontest.com/ufiles/contest/c847cec10a81ca53438a6a78bc4ad77c577edbb8.jpg,논문/리포트기획/아이디어디자인UCC/영상문학/수기캐릭터/만화과학/공학,1000~3000,중앙정부/기관,대학생/대학원생/일반인/고등학생,57.0,논문/리포트기획/아이디어디자인UCC/영상문학/수기캐릭터/만화과학/공학 중앙정부/기관 1000~3000대학생/대학원생/일반인/고등학생
58,58,제24회 이데일리 아이디어 유니버시아드 대회,1080,3,4,이데일리,이데일리,2022.09.19~2022.11.07,300만원,http://campaign.edaily.co.kr/education/univ2022/info/,https://www.thinkcontest.com/ufiles/contest/f6fdf17e4adac04a986ddc08a7c71ca673fad180.jpg,기획/아이디어,1000~3000,신문/방송/언론,대학생/대학원생,58.0,기획/아이디어 신문/방송/언론 1000~3000대학생/대학원생
59,59,2022년 일본군‘위안부’ 피해자 관련 청소년 작품공모전(기간연장),62154,3,1,여성가족부,여성가족부,2022.04.27~2022.09.26,200만원,http://www.herstorycontest.net,https://www.thinkcontest.com/ufiles/contest/7423c4dc01562a429d1a2cb472caf867235c3e31.jpg,디자인UCC/영상예체능캐릭터/만화,1000~3000,중앙정부/기관,대학생/일반인/초등학생/중학생/고등학생/만 24세 이하 청소년,59.0,디자인UCC/영상예체능캐릭터/만화 중앙정부/기관 1000~3000대학생/일반인/초등학생/중학생/고등학생/만 24세 이하 청소년
60,60,2022 제11회 도로경관디자인 대전,4721,3,2,한국도로공사,한국도로공사,2022.08.18~2022.10.16,500만원,http://www.ex-contest.co.kr/,https://www.thinkcontest.com/ufiles/contest/0069bbf221e129997d3cf1864d76596a51b29601.jpg,디자인,1000~3000,공기업,대학생/대학원생/일반인/중학생/고등학생,60.0,디자인 공기업 1000~3000대학생/대학원생/일반인/중학생/고등학생
61,61,2022 공공 마이데이터 국민참여 아이디어 공모전,4348,3,1,행정안전부,한국지능정보사회진흥원,2022.09.05~2022.10.10,500만원,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=99835&bcIdx=24852&parentSeq=24852,https://www.thinkcontest.com/ufiles/contest/b447c8207346506bca4929b60bed405d922e9ca8.png,기획/아이디어,1000~3000,중앙정부/기관,대학생/대학원생/일반인/중학생/고등학생/제한없음,61.0,기획/아이디어 중앙정부/기관 1000~3000대학생/대학원생/일반인/중학생/고등학생/제한없음
61,61,2022 공공 마이데이터 국민참여 아이디어 공모전,4348,3,1,행정안전부,한국지능정보사회진흥원,2022.09.05~2022.10.10,500만원,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=99835&bcIdx=24852&parentSeq=24852,https://www.thinkcontest.com/ufiles/contest/b447c8207346506bca4929b60bed405d922e9ca8.png,기획/아이디어,기타,중앙정부/기관,대학생/대학원생/일반인/중학생/고등학생/제한없음/기타,1163.0,기획/아이디어 중앙정부/기관 기타대학생/대학원생/일반인/중학생/고등학생/제한없음/기타
62,62,반짝반짝 포스코건설 영상·사진 공모전,2384,3,3,포스코건설,포스코건설,2022.09.05~2022.10.28,300만원,https://cafe.naver.com/poscoenccontest/5,https://www.thinkcontest.com/ufiles/contest/c43d5a72ca2a74ca96707c96c985400dbb85d622.jpg,사진UCC/영상,1000~3000,대기업,대학생/대학원생/일반인/초등학생/중학생/고등학생,62.0,사진UCC/영상 대기업 1000~3000대학생/대학원생/일반인/초등학생/중학생/고등학생
63,63,제4회 난생처음 노동문화제,2403,3,9,한국노동조합총연맹,한국노동조합총연맹,2022.08.19~2022.10.30,300만원,http://inochong.org/contest,https://www.thinkcontest.com/ufiles/contest/80af5e6e8f6edb0c4cd652814dd3ce587b24d961.jpg,사진UCC/영상문학/수기대외활동,1000~3000,학회/비영리단체,대학생/대학원생/일반인/중학생/고등학생,63.0,사진UCC/영상문학/수기대외활동 학회/비영리단체 1000~3000대학생/대학원생/일반인/중학생/고등학생
64,64,제9회 안전한 학교 공모전,12045,3,1,"교육부, 시·도 교육청",학교안전공제중앙회,2022.08.17~2022.09.30,100만원,https://www.ssifcontest.com/index.php,https://www.thinkcontest.com/ufiles/contest/9cbf7350e276b0517570d68898274aba08031b52.jpg,기획/아이디어UCC/영상,1000~3000,중앙정부/기관,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,64.0,기획/아이디어UCC/영상 중앙정부/기관 1000~3000대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
65,65,2022년 대학생 창작 영상공모전 <Eco 기록>,4265,3,7,방송콘텐츠진흥재단,방송콘텐츠진흥재단,2022.06.02~2022.09.23,600만원,https://bcpf.or.kr/site/bbsnotice/view?id=2460,https://www.thinkcontest.com/ufiles/contest/975264567d0787b88363fc436c8269ae8b6440a4.jpg,UCC/영상,1000~3000,학교/재단/협회,대학생/대학원생/일반인/대학교(원) 재학생 및 휴학생,65.0,UCC/영상 학교/재단/협회 1000~3000대학생/대학원생/일반인/대학교(원) 재학생 및 휴학생
66,66,"대한민국 디지털 인재 양성 프로젝트 “IT’s DGB, IM Challenger”",3908,3,3,DGB금융그룹,DGB금융그룹,2022.08.30~2022.09.22,"1,000만원",http://dgb-challenger.co.kr/,https://www.thinkcontest.com/ufiles/contest/c8f729d1b823ac8dd9b8b8e2c19eeeb776b5db1b.jpg,기획/아이디어,1000~3000,대기업,"대학생/대학원생/일반인/서울, 경기, 인천지역 제외한 전국 대학(원)생, 미취업 청년",66.0,"기획/아이디어 대기업 1000~3000대학생/대학원생/일반인/서울, 경기, 인천지역 제외한 전국 대학(원)생, 미취업 청년"
67,67,제3회 TIGER ETF 유튜브스타 챌린지,29355,3,3,"미래에셋자산운용, 중앙일보","미래에셋자산운용, 중앙일보",2022.07.01~2022.09.30,500만원,http://www.tigeretf-youtube-star.com/,https://www.thinkcontest.com/ufiles/contest/cb7239732c4e2ce9996f19de704a15747092bea2.jpg,기획/아이디어UCC/영상,1000~3000,대기업,대학생/대학원생,67.0,기획/아이디어UCC/영상 대기업 1000~3000대학생/대학원생
68,68,2022년도 제9회 동교인재상,4366,3,7,수림재단,수림재단,2022.09.01~2022.10.14,500만원,https://surim.or.kr/kr/talent/intro.php,https://www.thinkcontest.com/ufiles/contest/a81ce94a148ddb4dcf4e6e83afe9aab93020a499.jpg,장학(금)재단,1000~3000,학교/재단/협회,대학생,68.0,장학(금)재단 학교/재단/협회 1000~3000대학생
69,69,소규모주택정비사업 영상·캐릭터·슬로건 공모전,6264,3,1,국토교통부,한국부동산원,2022.09.01~2022.09.30,500만원,http://www.molit.go.kr/portal.do,https://www.thinkcontest.com/ufiles/contest/9a4facd2fbe56fc7c43e6a6af49c3469555dd297.png,네이밍/슬로건UCC/영상캐릭터/만화,1000~3000,중앙정부/기관,대학생/대학원생/일반인/고등학생,69.0,네이밍/슬로건UCC/영상캐릭터/만화 중앙정부/기관 1000~3000대학생/대학원생/일반인/고등학생
70,70,제14회 한국고전종합DB활용공모전,6015,3,2,한국고전번역원,한국고전번역원,2022.08.22~2022.09.28,300만원,https://contest.itkc.or.kr/,https://www.thinkcontest.com/ufiles/contest/5aa71e8725703c61c5a3347565191637623c9034.jpg,디자인UCC/영상문학/수기,1000~3000,공기업,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,70.0,디자인UCC/영상문학/수기 공기업 1000~3000대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
71,71,제3회 2022 농촌집 고쳐주기 공모전 「우리 함께 농촌 집 고쳐줄家'」,6600,3,7,다솜둥지복지재단,다솜둥지복지재단,2022.08.26~2022.09.30,300만원,http://www.dasom-contest.kr,https://www.thinkcontest.com/ufiles/contest/22285259f6bbaf917fbba92dfb8d15b105dde527.jpg,디자인UCC/영상캐릭터/만화,1000~3000,학교/재단/협회,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,71.0,디자인UCC/영상캐릭터/만화 학교/재단/협회 1000~3000대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
72,72,2022 방송미디어 콘테스트,26191,3,1,과학기술정보통신부,한국전파진흥협회,2022.06.27~2022.09.23,"총 1,800만원",https://www.atic.ac/mediafest/main.do,https://www.thinkcontest.com/ufiles/contest/d0c8e93a58e0817d13cfc7dadfc6b093b0ebea3c.jpg,기획/아이디어UCC/영상예체능문학/수기취업/창업,1000~3000,중앙정부/기관,대학생/대학원생/일반인/고등학생,72.0,기획/아이디어UCC/영상예체능문학/수기취업/창업 중앙정부/기관 1000~3000대학생/대학원생/일반인/고등학생
73,73,NH 농협손해보험 「왕구와 므앙이」 캐릭터 창작동화 공모전,5069,3,3,NH농협손해보험,한국전파진흥협회,2022.09.05~2022.10.17,"1,000만원",https://www.nhfire-contest.com/,https://www.thinkcontest.com/ufiles/contest/a871702fed61b43c45b97c9f3dc66bf881d8489e.jpg,기획/아이디어문학/수기,1000~3000,대기업,대학생/대학원생/일반인/중학생/고등학생,73.0,기획/아이디어문학/수기 대기업 1000~3000대학생/대학원생/일반인/중학생/고등학생
74,74,제2회 올바른 112신고 공모전,11548,3,1,경찰청,경찰청,2022.08.22~2022.10.10,300만원,http://www.올바른112공모전.com,https://www.thinkcontest.com/ufiles/contest/18c4d68b4a230e2aa6af43d9956fe523d17051ed.png,디자인UCC/영상,1000~3000,중앙정부/기관,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,74.0,디자인UCC/영상 중앙정부/기관 1000~3000대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
75,75,청소년 경제 알기 UCC 공모전,9869,3,2,한국은행,한국은행,2022.09.05~2022.10.28,300만원,https://www.bok.or.kr/portal/bbs/P0000561/view.do?nttId=10072071&menuNo=200037&pageIndex=1,https://www.thinkcontest.com/ufiles/contest/5b260894b7737f529bf23b6ef23f1cb528c0b836.jpg,기획/아이디어UCC/영상,1000~3000,공기업,대학생/대학원생/일반인/중학생/고등학생,75.0,기획/아이디어UCC/영상 공기업 1000~3000대학생/대학원생/일반인/중학생/고등학생
76,76,2022 안동관광영상 공모전,3541,3,6,"한국관광공사, 안동시",(사)안동시관광협의회,2022.07.22~2022.09.23,500만원,https://addmo.kr/public/sub6/sub1.asp?bseq=1&cat=-1&sk=&sv=&yy=&page=1&mode=view&aseq=149,https://www.thinkcontest.com/ufiles/contest/5108ed33de0d69b845c39ab4adc2c0e21c9e36b7.jpg,UCC/영상,1000~3000,지방자치단체,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,76.0,UCC/영상 지방자치단체 1000~3000대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
77,77,「2022 제2회 HELLO MAKER AWARDS」,13765,3,1,국립부산과학관,국립부산과학관,2022.07.15~2022.10.10,150만원,https://www.sciport.or.kr/kor/CMS/Board/Board.do?mCode=MN044&mode=view&mgr_seq=3&board_seq=6463,https://www.thinkcontest.com/ufiles/contest/c189b7aa97190cd4901d7f695a2fbba60265ac2a.jpg,기획/아이디어UCC/영상과학/공학,1000~3000,중앙정부/기관,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,77.0,기획/아이디어UCC/영상과학/공학 중앙정부/기관 1000~3000대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
78,78,소부장넷 통계활용대회,11448,3,1,"산업통상자원부, 한국산업기술평가관리원",국립부산과학관,2022.07.28~2022.10.24,"총상금 1,400만원",http://www.spectory.net/keit/statscontest/2022/1,https://www.thinkcontest.com/ufiles/contest/37f9d5b4c8a526546e3255dea0948e9c1b4a3ada.jpg,논문/리포트게임/소프트웨어,1000~3000,중앙정부/기관,대학생/대학원생/일반인/제한없음,78.0,논문/리포트게임/소프트웨어 중앙정부/기관 1000~3000대학생/대학원생/일반인/제한없음
79,79,2022 국세청 영상 공모전,13191,3,1,국세청,국세청,2022.07.29~2022.09.30,500만원,http://bit.ly/3ByfZ1c,https://www.thinkcontest.com/ufiles/contest/6cc1893fd07beb08592ef7b1c9f75348572940cc.jpg,UCC/영상,1000~3000,중앙정부/기관,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음/기타,79.0,UCC/영상 중앙정부/기관 1000~3000대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음/기타
80,80,제2회 국립생태원 연구논문 공모전(~9/30 연장),12659,3,2,국립생태원,국립생태원,"

제2회 국립생태원 연구논문 공모전(~9/30 연장)
코칭가이드


논문/리포트
기획/아이디어
과학/공학

",200만원,http://www.nie-thesiscontest.com/index.php,https://www.thinkcontest.com/ufiles/contest/91163b4711bbeeddd2de56af1a175e2a4645a96f.jpg,논문/리포트기획/아이디어과학/공학,1000~3000,공기업,대학생/대학원생/일반인/기업/국내·외 자연생태 분야 전공자,80.0,논문/리포트기획/아이디어과학/공학 공기업 1000~3000대학생/대학원생/일반인/기업/국내·외 자연생태 분야 전공자
81,81,"제8회 항일여성독립운동가 추모문화제 문화예술 공모전 (랩,독백,초상화,UCC)",13795,3,7,(사)항일여성독립운동기념사업회,(사)항일여성독립운동기념사업회,2022.03.01~2022.09.30,100만원(각 부문별),https://www.herstorykoreacontest.com/,https://www.thinkcontest.com/ufiles/contest/1afe4f69cfe41597c816677c214294419a171f16.png,기획/아이디어디자인UCC/영상예체능문학/수기,1000~3000,학교/재단/협회,대학생/대학원생/일반인/중학생/고등학생,81.0,기획/아이디어디자인UCC/영상예체능문학/수기 학교/재단/협회 1000~3000대학생/대학원생/일반인/중학생/고등학생
82,82,2022 전라남도 보물찾기 영상콘테스트,15932,3,6,전라남도,전라남도,2022.07.25~2022.09.30,600만원,http://www.jntv.go.kr/kr/ucc/02/index.php?category=6&menuid=2,https://www.thinkcontest.com/ufiles/contest/23f2b966f0c49ff371bf938c2da0a4d3f8c500be.jpg,UCC/영상,1000~3000,지방자치단체,대학생/대학원생/일반인/제한없음,82.0,UCC/영상 지방자치단체 1000~3000대학생/대학원생/일반인/제한없음
83,83,2022 강원 관광지역 위드코로나 百scene 관광 영상 공모전,7609,3,6,강원정보문화산업진흥원,강원정보문화산업진흥원,2022.07.01~2022.10.31,400만원,https://www.gica.or.kr/Home/H40000/H40100/boardView?board_key=9263&page=1,https://www.thinkcontest.com/ufiles/contest/3b8c8589b3ffb524f5e57ebca600d6105995f85d.jpg,UCC/영상,1000~3000,지방자치단체,대학생/일반인/고등학생,83.0,UCC/영상 지방자치단체 1000~3000대학생/일반인/고등학생
84,84,STEP 개통 3주년 기념 이러닝 콘텐츠 공모전,14064,3,1,고용노동부,한국기술교육대학교 온라인 평생교육원,2022.07.06~2022.10.06,500만원,http://step.go.kr,https://www.thinkcontest.com/ufiles/contest/32cfb9e1dc52b63b354801fc1bb45cb7ad9e35bb.jpg,기획/아이디어UCC/영상,1000~3000,중앙정부/기관,대학생/대학원생/일반인/고등학생/제한없음,84.0,기획/아이디어UCC/영상 중앙정부/기관 1000~3000대학생/대학원생/일반인/고등학생/제한없음
85,85,제8회 해외자원개발 바로알기 공모전,20140,3,7,해외자원개발진흥재단,해외자원개발진흥재단,2022.08.01~2022.10.10,300만원,https://www.fored.or.kr/home/sub05.php?mid=13&r=view&uid=428,https://www.thinkcontest.com/ufiles/contest/3d11a53711c0f9e9c9ef333c09cd7022ee0bb5c8.jpg,디자인UCC/영상예체능캐릭터/만화,1000~3000,학교/재단/협회,대학생/일반인/초등학생/중학생/고등학생,85.0,디자인UCC/영상예체능캐릭터/만화 학교/재단/협회 1000~3000대학생/일반인/초등학생/중학생/고등학생
86,86,문화도시 정책 및 완주 문화도시 조성 <우수논문 및 연구과제 전국 공모>,15668,3,2,완주문화도시지원센터,완주문화도시지원센터,2022.08.12~2022.10.28,300만원,https://www.wanjuculture.com/bbs/board.php?bo_id=notice&wr_id=2226,https://www.thinkcontest.com/ufiles/contest/c6ed2619d050bed1c99e16611393662b95ec90da.jpg,논문/리포트기획/아이디어,1000~3000,공기업,대학생/대학원생/일반인,86.0,논문/리포트기획/아이디어 공기업 1000~3000대학생/대학원생/일반인
